Unnamed: 0,country,id,code,title,titleDir,shortTitle,shortTitleDir,yearOfVersion,cntryOrgCode,cntryOrgTitle,cntryOrgType,subjectMatters,subjectMatterTitles,typeOfTexts,typeOfTextTitles,adoptedDate,entryIntoForce,judgmentDate,dates,superseded,repealed,meta,textOrder,url,language,parts,mimeTypes,customTitle,filename
128,PT,3539,,"Decree-Law No. 213/90 of June 28, 1990",ltr,,,1990.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/pt/pt027en.pdf,English,,"[{'id': 129425, 'value': 'pdf', 'fileUrl': None}]",True,pt027en.pdf
129,PY,9549,,Decree No. 7797/2000 enacting Regulations under Law No. 385/1994 on Seeds and Protection of Plant Varieties,ltr,,,2000.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/py/py011en.pdf,English,,"[{'id': 547431, 'value': 'pdf', 'fileUrl': None}]",True,py011en.pdf
129,PY,9549,,Decreto N° 7797/2000 por el cual se reglamenta la Ley N° 385/1994 de Semillas y Protección de Cultivares,ltr,,,2000.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/es/py/py011es.pdf,Spanish,,"[{'id': 547433, 'value': 'pdf', 'fileUrl': None}]",True,py011es.pdf
130,RO,15663,,"Law No. 255 of December 30, 1998, on the Protection of New Plant Varieties (amended up to Law No. 255/2013)",ltr,,,2014.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/ro/ro079en.pdf,English,,"[{'id': 370797, 'value': 'pdf', 'fileUrl': None}]",True,ro079en.pdf
131,RO,15665,,Implementing Regulations No. 150/2012 of Law No. 255/1998 on the Protection of New Plant Varieties,ltr,,,2012.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/ro/ro080en.pdf,English,,"[{'id': 370798, 'value': 'pdf', 'fileUrl': None}]",True,ro080en.pdf
132,RO,10942,,"Law No. 255 of December 30, 1998, on the Protection of the New Plant Varieties  (as amended in 2006)",ltr,,,2006.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/ro/ro078en.pdf,English,,"[{'id': 243846, 'value': 'pdf', 'fileUrl': None}]",True,ro078en.pdf
133,RO,3591,,Implementing Regulations of the Law  No. 255/1998 on the Protection of the New Plant Varieties,ltr,,,2000.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/ro/ro023en.pdf,English,,"[{'id': 164675, 'value': 'pdf', 'fileUrl': None}]",True,ro023en.pdf
134,RO,3588,,"Law No. 255 of December 30, 1998, on the Protection of New Plant Varieties",ltr,,,1998.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/ro/ro020en.pdf,English,,"[{'id': 129511, 'value': 'pdf', 'fileUrl': None}]",True,ro020en.pdf
135,RU,7083,,"Law of the Russian Federation No. 5605-1 of August 6, 1993, on the Protection of Selection Achievements",ltr,,,1993.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/ru/ru020en.pdf,English,,"[{'id': 463537, 'value': 'pdf', 'fileUrl': None}]",True,ru020en.pdf
136,SG,15391,,"Plant Varieties Protection Act (Chapter 232A) (Revised Edition 2006, as amended up to the Plant Varieties Protection (Amendment) Act 2014)",ltr,,,2014.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/sg/sg060en.pdf,English,,"[{'id': 550403, 'value': 'pdf', 'fileUrl': None}]",True,sg060en.pdf
137,SG,15398,,Plant Varieties Protection Rules,ltr,,,2014.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/sg/sg061en.pdf,English,,"[{'id': 348002, 'value': 'pdf', 'fileUrl': None}]",True,sg061en.pdf
138,SG,5303,,Plant Varieties Protection Act (Chapter 232A),ltr,,,2006.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/sg/sg039en.pdf,English,,"[{'id': 174560, 'value': 'pdf', 'fileUrl': None}]",True,sg039en.pdf
139,RS,13906,,Law on Protection of Plant Breeders’ Rights ,ltr,,,2011.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/rs/rs046en.pdf,English,,"[{'id': 316821, 'value': 'pdf', 'fileUrl': None}]",True,rs046en.pdf
139,RS,13906,,"Закон о Заштити Права Оплемењивача Биљних Сорти ('Сл. гласник РС', бр. 41/2009 и 88/2011)",ltr,,,2011.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/sr/rs/rs046sr.pdf,Serbian,,"[{'id': 441453, 'value': 'pdf', 'fileUrl': None}]",True,rs046sr.pdf
140,SK,9519,,Act No. 132/1989 Coll. on the Protection of Rights of New Varieties and Animal Breeds (as amended by Act No. 22/1996 Coll.),ltr,,,1996.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/sk/sk045en.pdf,English,,"[{'id': 224254, 'value': 'pdf', 'fileUrl': None}]",True,sk045en.pdf
141,SI,11015,,Act on Amendments to Act on the Protection of New Varieties of Plants (Official Gazette of the Republic of Slovenia No. 61/06),ltr,,,2006.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/si/si074en.pdf,English,,"[{'id': 565357, 'value': 'pdf', 'fileUrl': None}]",True,si074en.pdf
142,SI,9533,,"Act on the Protection of New Varieties of Plants (Official Gazette of the Republic of Slovenia, No. 86/98 of December 18, 1998) ",ltr,,,1999.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/si/si073en.pdf,English,,"[{'id': 565339, 'value': 'pdf', 'fileUrl': None}]",True,si073en.pdf
143,SE,3663,,Act (1997:306) on Plant Breeders' Rights,ltr,,,1997.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/se/se059en.pdf,English,,"[{'id': 129601, 'value': 'pdf', 'fileUrl': None}]",True,se059en.pdf
144,TT,3902,,"Protection of Plant Varieties Act and Regulations, 1997 (as amended by Act No. 18 of 2000)",ltr,,,2000.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/tt/tt025en.pdf,English,,"[{'id': 355951, 'value': 'pdf', 'fileUrl': None}]",True,tt025en.pdf
145,TT,3898,,Protection of New Plant Varieties Act (Act No. 7 of 1997),ltr,,,1997.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/tt/tt021en.pdf,English,,"[{'id': 130004, 'value': 'pdf', 'fileUrl': None}]",True,tt021en.pdf
146,TN,9541,,"Decree No. 2000-102 of January 18, 2000, Establishing the Membership and Working Methods of the Technical Commission for Seeds, Seedlings and Plant Varieties",ltr,,,2000.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/tn/tn051en.pdf,English,,"[{'id': 224338, 'value': 'pdf', 'fileUrl': None}]",True,tn051en.pdf
147,TN,3839,,"Order of the Minister of Agriculture of June 24, 2000, Establishing the List of Plants Eligible for Proteciton, the Data and Method of Entry of Applications and New Plant Variety Certificates in the National List of New Plant Varieties.",ltr,,,2000.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/tn/tn021en.pdf,English,,"[{'id': 224306, 'value': 'pdf', 'fileUrl': None}]",True,tn021en.pdf
148,TN,3823,,"Law No. 99-42 of May 10, 1999, on Seeds, Seedlings and New Plant Varieties",ltr,,,1999.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/tn/tn005en.pdf,English,,"[{'id': 569776, 'value': 'pdf', 'fileUrl': None}]",True,tn005en.pdf
149,TR,7491,,Law No. 5042 on the Protection of Plant Breeders' Rights for New Plant Varieties,ltr,,,2004.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/tr/tr044en.pdf,English,,"[{'id': 224311, 'value': 'pdf', 'fileUrl': None}]",True,tr044en.pdf
150,TZ,16192,,"Zanzibar Plant Breeders’ Rights Act, 2014 (Act No. 1 of 2014) ",ltr,,,2015.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/tz/tz032en.pdf,English,,"[{'id': 409804, 'value': 'pdf', 'fileUrl': None}]",True,tz032en.pdf
151,TZ,16191,,"The Plant Breeders' Rights Act, 2012 (Act No. 9 of 2012) ",ltr,,,2013.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/tz/tz031en.pdf,English,,"[{'id': 409784, 'value': 'pdf', 'fileUrl': None}]",True,tz031en.pdf
152,UA,9532,,"Law of Ukraine No. 2986-III of January 17, 2002, on Amendments to the Law of Ukraine on the Protection of Plant Variety Rights",ltr,,,2002.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/ua/ua085en.pdf,English,,"[{'id': 224317, 'value': 'pdf', 'fileUrl': None}]",True,ua085en.pdf
153,UY,9535,,"Law No. 18.467 of February 27, 2009, on Amendments to Several Provisions of Law No. 16.811",ltr,,,2009.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/uy/uy056en.pdf,English,,"[{'id': 224267, 'value': 'pdf', 'fileUrl': None}]",True,uy056en.pdf
154,UY,3960,,"Law No. 16.811 of February 21, 1997, on the Development, Production, Distribution and Internal and External Marketing of Seeds and Phytogenetic Creations",ltr,,,1997.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/uy/uy017en.pdf,English,,"[{'id': 195218, 'value': 'pdf', 'fileUrl': None}]",True,uy017en.pdf
155,US,16630,,"Plant Variety Protection Act, 7 U.S.C. §§ 2321-2583 & Plant Variety Protection Regulations, 7 C.F.R. §§ 97.1-97.900 (revised July 2013)",ltr,,,2013.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/us/us392en.pdf,English,,"[{'id': 431100, 'value': 'pdf', 'fileUrl': None}]",True,us392en.pdf
156,US,10577,,America Invents Act: Effective Dates (30 Sept 2011),ltr,,,2011.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/us/us220en.pdf,English,,"[{'id': 239379, 'value': 'pdf', 'fileUrl': None}]",True,us220en.pdf
157,US,10522,,Leahy-Smith America Invents Act (AIA),ltr,,,2011.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/us/us219en.pdf,English,,"[{'id': 238777, 'value': 'pdf', 'fileUrl': None}]",True,us219en.pdf
157,US,10522,,America Invents Act: Effective Dates (30 Sept 2011),ltr,,,2011.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/us/us219en-related.pdf,English,,"[{'id': 585341, 'value': 'pdf', 'fileUrl': None}]",True,us219en-related.pdf
158,US,5426,,"Plant Variety Protection Act, 7 U.S.C. §§ 2321-2583 & Plant Variety Protection Regulations, 7 C.F.R. §§ 97.1-97.900 (revised September 2005)",ltr,,,2005.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/us/us198en.pdf,English,,"[{'id': 178134, 'value': 'pdf', 'fileUrl': None}]",True,us198en.pdf
159,US,10999,,"U.S.Patents Law, 35 U.S.C. §§ 1 et seq. (Consolidated Patent Laws as of December 2004)",ltr,,,2004.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/us/us226en.pdf,English,,"[{'id': 244216, 'value': 'pdf', 'fileUrl': None}]",True,us226en.pdf
160,UZ,7352,,"Law of the Republic of Uzbekistan No. 210-I of August 30, 1996, on Selection Achievements (as amended up to Law of the Republic of Uzbekistan No. 395-II of August 29, 2002)",ltr,,,2002.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/uz/uz008en.pdf,English,,"[{'id': 190844, 'value': 'pdf', 'fileUrl': None}]",True,uz008en.pdf
161,VC,21074,,"Plant Breeders’ Protection Act, 2019 (Act No. 28 of 2019)",ltr,,,2019.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/vc/vc026en.pdf,English,,"[{'id': 583326, 'value': 'pdf', 'fileUrl': None}]",True,vc026en.pdf
162,VN,13110,,"Decree No. 88/2010/ND-CP of August 16, 2010, Detailing and Guiding a Number of Articles of the Law on Intellectual Property and the Law Amending and Supplementing a Number of Articles of the Law on Intellectual Property Regarding Rights to Plant Varieties",ltr,,,2010.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/vn/vn064en.pdf,English,,"[{'id': 296456, 'value': 'pdf', 'fileUrl': None}]",True,vn064en.pdf
163,VN,6566,,"Law No. 36/2009/QH12 of June 19, 2009, Amending and Supplementing a Number of Articles of the Law on Intellectual Property",ltr,,,2010.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/vn/vn047en.pdf,English,,"[{'id': 182541, 'value': 'pdf', 'fileUrl': None}]",True,vn047en.pdf
163,VN,6566,,"Luật số 36/2009/QH12 ngày 26/11/2011, sửa đổi, bổ sung một số điều của Luật Sở Hữu Trí Tuệ số 50/2005/QH11",ltr,,,2010.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/vi/vn/vn047vi.pdf,Vietnamese,,"[{'id': 185779, 'value': 'pdf', 'fileUrl': None}]",True,vn047vi.pdf
164,VN,12011,,"Law No. 50/2005/QH11 of November 29, 2005, on Intellectual Property",ltr,,,2006.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/vn/vn063en.pdf,English,,"[{'id': 274445, 'value': 'pdf', 'fileUrl': None}]",True,vn063en.pdf
165,ZA,6127,,Genetically Modified Organisms 1997 Act (Act No. 15 of 1997),ltr,,,1997.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/za/za037en.pdf,English,,"[{'id': 180970, 'value': 'pdf', 'fileUrl': None}]",True,za037en.pdf
166,ZA,9536,,Regulations on Plant Breeders' Rights 1997,ltr,,,1997.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/za/za067en.pdf,English,,"[{'id': 224286, 'value': 'pdf', 'fileUrl': None}]",True,za067en.pdf
167,ZA,10901,,"Plant Breeders’ Rights Act 1976 (Act No. 15 of 1976, as last amended by Plant Breeders’ Rights Amendment Act 1996)",ltr,,,1996.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/za/za068en.pdf,English,,"[{'id': 243139, 'value': 'pdf', 'fileUrl': None}]",True,za068en.pdf
